mean,std,rms,peak,peak2peak,crest_factor,kurtosis,skewness,shape_factor,spectral_centroid,dominant_frequency,low_band_energy,mid_band_energy,high_band_energy,motor_load,label,severity
0.015958669471153847,0.06472401836018073,0.06666241582765021,0.19818461538461538,0.36361661538461537,2.9729587942631905,-0.2828745696161792,-0.20445680162380622,1.2168510174764822,816.9356113824813,2097.65625,0.5645220061007743,0.43432997978282356,0.0011480130521517766,3,normal,none
0.014766261418269231,0.061308587006560646,0.0630617579600639,0.19046584615384615,0.36278215384615387,3.020306637684365,-0.22035867277033683,-0.06803151416965642,1.2358202629574893,811.7920774133539,2097.65625,0.6282983886524804,0.3697073313430079,0.0019942787590685614,3,normal,none
0.015934018629807693,0.06649728934124176,0.06837969318027015,0.21362215384615382,0.41243261538461534,3.1240583849923875,-0.015888724178308777,-0.19182690359461227,1.2371243908446656,929.5721745107553,2097.65625,0.5316507039536092,0.4666973921347809,0.0016519027117258005,3,normal,none
0.01594501983173077,0.06567186045583209,0.06757985582379243,0.20632061538461538,0.3786369230769231,3.0529898720044963,-0.05977768160454655,-0.12219975619830173,1.2446930485548515,961.5352118006263,2097.65625,0.49785816941310046,0.49986712283452306,0.0022747062819982117,3,normal,none
0.014302173677884614,0.0666995612250144,0.0682157140219306,0.20423446153846153,0.3942830769230769,2.9939503597339523,-0.09431080389956881,-0.0854154134840719,1.247101640466241,772.7560710832892,2097.65625,0.6091839533107037,0.3892313057189101,0.0015847399397297742,3,normal,none
0.01543916826923077,0.06253262531336065,0.0644103807272304,0.22822523076923076,0.43329415384615383,3.543298893577289,0.3804054465984916,-0.2093118827047657,1.2458500891125588,775.6685015888669,2097.65625,0.6149776226300954,0.3837518235689092,0.0012705527387667764,3,normal,none
0.014232091947115385,0.06011007606682034,0.06177194902178555,0.23135446153846154,0.3957433846153846,3.745299690206032,0.13531567051315596,-0.28074639581910293,1.241634962727345,889.5772973296422,2097.65625,0.5687158320584762,0.42936148596609836,0.0019226807088415236,3,normal,none
0.013507642427884617,0.06614533507833972,0.06751045664625169,0.20944984615384615,0.38990215384615384,3.102480068358014,-0.07837195855646195,-0.0716923347800267,1.2460049732132064,949.6155856016152,2097.65625,0.4862767171150348,0.5115066711562742,0.002216610331707641,3,normal,none
0.012636306490384615,0.05826917733538422,0.05962359657938617,0.20715507692307691,0.37884553846153846,3.474380762049212,-0.08939061065749954,0.09779340258011136,1.2610551430490375,907.335360746466,2097.65625,0.545146499184734,0.4528239457489947,0.0020295536234848735,3,normal,none
0.012483715745192308,0.06103865463455083,0.062302171056896054,0.20027076923076922,0.3702923076923077,3.214507068215359,-0.10386938021978764,-0.07984776345869289,1.2441309436246386,881.4245766689411,2097.65625,0.5668029756801695,0.43111931638121115,0.00207770668870877,3,normal,none
0.010318719951923076,0.06347774852363014,0.06431096748670045,0.214248,0.3924055384615385,3.3314379859232433,-0.09402840776393129,-0.06338272556646152,1.2494118274422625,1012.7094409827158,2097.65625,0.45601115678045523,0.5423785160918099,0.0016103259098137826,3,normal,none
0.011247506610576923,0.06182629270993027,0.0628410445108048,0.2221753846153846,0.41493599999999997,3.5355138722057453,0.1225814965202714,-0.14488612120307415,1.2405785705242949,986.2589930191497,2097.65625,0.4531062735864001,0.5450516520131204,0.001842072990175853,3,normal,none
0.013297397235576922,0.06727301233399921,0.0685746233072493,0.1881710769230769,0.37592492307692305,2.744033694173287,-0.20969647560192506,-0.10213644571613677,1.2422169354077,797.7229342072737,2097.65625,0.5945438431775675,0.403955883210859,0.0015002724308175782,3,normal,none
0.012124750600961538,0.060796987986192666,0.061994220096140994,0.20193969230769232,0.38719015384615385,3.257395479631257,0.1855970733834993,-0.23864841313176213,1.2460822683264408,964.411637552731,2097.65625,0.4846716286052231,0.5134512098699593,0.0018771601653282002,3,normal,none
0.012392446514423078,0.06868576967031352,0.06979475399925268,0.20819815384615384,0.39595199999999997,2.983005769250223,-0.3954969206933776,-0.07483848909979211,1.2195639178592736,777.0334438712896,2097.65625,0.6248055187278445,0.3735089291100556,0.0016855510947589105,3,normal,none
0.01331919591346154,0.06800837341932717,0.06930035955840212,0.20006215384615383,0.3984553846153846,2.886884788450004,-0.2516212781901954,-0.10092057616487102,1.2329986398790564,804.2598487256081,2097.65625,0.6096477254664878,0.3890436767730148,0.001308596643449891,3,normal,none
0.013241576322115384,0.06335330879258194,0.06472233832659824,0.19964492307692308,0.3857298461538462,3.0846370547739084,-0.062132726151219675,-0.16116987475101016,1.2384489999611752,935.4720352587677,2097.65625,0.5345693253130778,0.4634810470067638,0.001949626154299621,3,normal,none
0.012079930889423076,0.0642085110907054,0.06533496481041737,0.21508246153846153,0.41159815384615384,3.2919962865102144,0.13012917413212444,-0.07254408009222942,1.2516254736745958,801.072278124093,2097.65625,0.6054060594700718,0.39316244399569933,0.001431495437583336,3,normal,none
0.014008604567307691,0.06597968654566407,0.06745042652635547,0.23928184615384615,0.4270356923076923,3.5475216165875842,0.08369724136026457,-0.06328094922189234,1.2465797402105412,785.9758530860822,2097.65625,0.5885481006804879,0.4104557393438177,0.000996158993037777,3,normal,none
0.013890443509615383,0.06364376351409336,0.06514194543557673,0.23072861538461537,0.4508178461538461,3.541936210812993,0.20316074992751787,-0.06523809144701583,1.266508207409401,959.5346451077271,2097.65625,0.506562528521078,0.4913747697656628,0.0020627004086621837,3,normal,none
0.01231645673076923,0.06798531302826377,0.0690919524543338,0.21028430769230766,0.3911538461538461,3.0435427024334145,-0.32150045833183016,-0.0015387919944950927,1.2397611408379774,906.356930322938,2097.65625,0.5398892072748419,0.4586371505958139,0.0014736410117916303,3,normal,none
0.016435184495192306,0.05951647117861883,0.061744033160673714,0.19150892307692308,0.36778892307692307,3.1016587882341016,-0.09137805276837696,-0.03882843834654675,1.2462691213487005,984.5659210398176,2097.65625,0.47909577566824924,0.51906532367092,0.001838899047006285,3,normal,none
0.014226998798076923,0.060257045159236765,0.06191380287240302,0.18191261538461537,0.3625735384615384,2.9381592947307316,-0.1503118086838846,-0.17738750974315073,1.2304536259656478,764.2177671446491,93.75,0.6270366720826475,0.3711672968631531,0.001796029826120358,3,normal,none
0.013662881610576924,0.06815508347174842,0.06951107636158166,0.19964492307692308,0.3727956923076923,2.87213108362099,-0.4261715622261306,-0.06508875179625855,1.2255752057016418,866.8014465798776,2097.65625,0.5306553847870807,0.4683273979945775,0.0010172161669949524,3,normal,none
0.01400249278846154,0.06712481474182273,0.06856974958693476,0.2138307692307692,0.3951175384615384,3.1184417402100872,-0.18812879334186183,-0.14526520017260688,1.243868427688928,913.5480055717312,2097.65625,0.5025061828566435,0.49579508779625037,0.001698728115608425,3,normal,none
0.01326704206730769,0.06373568650674025,0.06510185972536564,0.1860849230769231,0.36591138461538464,2.858365703515539,-0.22016672106678836,-0.18503264136944142,1.2357728557096543,909.6033849321412,2097.65625,0.5100793895111484,0.4880770135875939,0.0018435956815014798,3,normal,none
0.013508253605769231,0.0657832118631819,0.06715581790518267,0.22175815384615383,0.40262769230769224,3.3021435932170777,-0.11999032953724376,-0.05693455139084565,1.2459386817363771,885.1216497102816,2097.65625,0.5286419694718608,0.46987076082267826,0.0014872684484495764,3,normal,none
0.013049870192307692,0.06454552964322717,0.06585153383908987,0.21821169230769227,0.41389292307692305,3.313691869920375,0.03519159654623838,-0.29580548222760555,1.2416007171863273,835.1551931778621,2097.65625,0.5363987084599867,0.4618839327710825,0.0017173576696264074,3,normal,none
0.014084186899038464,0.06723554595402478,0.06869485395823202,0.18712800000000002,0.36445107692307693,2.7240468421558024,-0.22045958389202625,-0.03388660794586395,1.2522419402091136,855.4470659314833,2097.65625,0.5452469904907723,0.45323742862982147,0.0015155796848566325,3,normal,none
0.013335493990384615,0.06078756395123604,0.06223313692152434,0.17419384615384614,0.3375396923076923,2.799052960655103,-0.1365741911857108,-0.2082235770323727,1.23405193859885,985.1679119586673,2097.65625,0.47160102302745766,0.5263188628951704,0.002080112585544634,3,normal,none
0.016701454326923076,0.06638810199859542,0.0684566918833375,0.24282830769230768,0.43099938461538456,3.5471814516334432,0.09455002104265153,0.04137310705868163,1.2556365482129592,833.6974678481467,2097.65625,0.5418690747864837,0.4564159997257092,0.0017149243748495646,3,normal,none
0.015108113581730767,0.06110377784328532,0.06294383816323917,0.21341353846153846,0.4236978461538461,3.3905390056557896,0.00871439080362757,-0.05035250667717881,1.2458246388346834,846.908931491239,2097.65625,0.6054826172419733,0.3930872826769121,0.0014300988623026248,3,normal,none
0.014379793269230768,0.06366934328530928,0.06527299387073013,0.19442953846153843,0.35798399999999997,2.978713353391107,-0.0968723781352776,-0.3687381549560124,1.233602025627048,740.4706939903366,93.75,0.6405106301124946,0.3575612774753335,0.0019280913594094758,3,normal,none
0.013961951322115383,0.065628796485758,0.06709750377540258,0.2075723076923077,0.3919883076923077,3.093592101190931,-0.22026940253020078,-0.13910644297866936,1.236792876091095,851.4621745886415,2097.65625,0.5819979430745009,0.4164386547854854,0.0015634009109299564,3,normal,none
0.015517399038461539,0.05686595291668445,0.058945112384670366,0.20444307692307692,0.35297723076923077,3.468363510538955,-0.2277986080473955,-0.018212623848339247,1.2340181557358731,1002.3207889818472,2097.65625,0.5097037746323869,0.48750604834292754,0.0027901753859040667,3,normal,none
0.012818844951923078,0.0664471070368567,0.06767230467088389,0.20173107692307693,0.3867729230769231,2.980999064553671,-0.07076361884915938,-0.24180103025181401,1.2432655402102972,941.4764977744021,2097.65625,0.5286719841153069,0.4694332060759395,0.0018948085098017184,3,normal,none
0.013159271033653847,0.06370809742635887,0.06505296374358047,0.24303692307692307,0.417648,3.7359854046184076,-0.11731336996482256,0.05074504931097066,1.2408187617975466,769.8250142120266,2097.65625,0.6068206085181058,0.3917558537210063,0.0014235366861664956,3,normal,none
0.014905813701923076,0.06484007965714533,0.06653134007414394,0.2138307692307692,0.404088,3.2139856042168646,-0.07655535241054112,-0.08202947606755538,1.2483189232604042,902.3521463370319,2097.65625,0.5373608899374646,0.4606661197470551,0.001972989096330717,3,normal,none
0.012619193509615385,0.06742979771751738,0.0686004494523063,0.21049292307692305,0.40200184615384615,3.068389853920673,-0.1839520797305374,-0.24373614433711938,1.2253961171103063,891.7365843835705,2097.65625,0.525536566058761,0.4732567242311709,0.0012067086122990451,3,normal,none
0.015117892427884614,0.06645477099695862,0.06815267610093755,0.19797599999999999,0.3938658461538461,2.9048895996964617,-0.05724773329637278,-0.1301669022406338,1.2484787512704176,804.9661670110241,2097.65625,0.6252077202849418,0.3735930500863798,0.0011992286596508076,3,normal,none
0.015596444711538463,0.06753430902984076,0.06931184591235545,0.22321846153846153,0.436632,3.2204951202352894,0.14602421370072882,-0.014250676927194639,1.2653076351119865,786.0960233836021,93.75,0.6147540913658147,0.38371364554586146,0.0015322620564516064,3,normal,none
0.014166492187500001,0.06507687384413331,0.06660096853818075,0.20861538461538462,0.3677889230769231,3.1323175802264505,-0.29835851768955424,0.019542521719439827,1.2408741099227534,838.7510551326878,2097.65625,0.5780327425328338,0.4200133826237831,0.0019538737082138487,3,normal,none
0.011671460336538462,0.06526458582778545,0.06629999358717739,0.241368,0.4710535384615384,3.6405433384995183,0.3969629810728099,0.029468305759140185,1.2674167613979797,1034.5438387388162,2097.65625,0.45368539415282305,0.5432949107420296,0.003019693474753348,3,normal,none
0.0138168984375,0.06543850058156359,0.06688126823554924,0.22864246153846152,0.40930338461538457,3.4186322653121146,0.14090657946671126,-0.20301901261507682,1.2559551737108172,821.9800538961262,2097.65625,0.6070072932547091,0.39128833650710076,0.0017043690579491989,3,normal,none
0.013502345552884614,0.0632815981127064,0.06470605841130789,0.1867107692307692,0.36883199999999994,2.8855222186622096,-0.2593498520914852,-0.13767461243546666,1.2231747259427825,810.7317185678248,2097.65625,0.5697002982925513,0.42844677171934015,0.0018529288209333137,3,normal,none
0.010982662860576923,0.06415918782974721,0.06509239791620737,0.21487384615384614,0.39636923076923075,3.301059002729466,-0.01992896990320947,-0.12706219606431338,1.256412969589588,935.4824156582765,2097.65625,0.4599268782790863,0.5382425450907838,0.0018305755676731104,3,normal,none
0.014109448918269232,0.06462456860152477,0.06614689271394711,0.20131384615384615,0.38531261538461536,3.043436175020139,-0.05663278265405314,-0.2402277476892929,1.248862944656268,888.5807247491816,2097.65625,0.5137974561021809,0.4847326663615749,0.0014698762969344065,3,normal,none
0.013438783052884616,0.06334581766814047,0.06475564458784883,0.2207150769230769,0.4063827692307692,3.4084299264482167,-0.13184333816917304,-0.23946528652266585,1.2267388195457658,986.6396649799433,2097.65625,0.45763582985002693,0.5404157549311587,0.0019484139180295879,3,normal,none
0.0106440703125,0.06648096373623844,0.06732766721130692,0.19192615384615386,0.38364369230769235,2.850628304719748,-0.08945003487199443,-0.10189223887151805,1.2543850084994352,673.5807111698066,93.75,0.6829746646835945,0.3152900053510681,0.0017353288643318786,3,normal,none
0.013791636418269231,0.06006755287992081,0.06163051309275149,0.1775316923076923,0.3369138461538461,2.8805811179542435,-0.10651938851512055,-0.15407200468749863,1.2516155780353133,865.643168331088,2097.65625,0.6012748057056703,0.3971320197501415,0.001593173241391245,3,normal,none
0.013169864783653845,0.06567762330698683,0.0669850396855461,0.1992276923076923,0.37842830769230773,2.97421175295216,-0.24403651976411256,-0.16916416337437426,1.225707532874753,910.1085012632565,2097.65625,0.503498692606557,0.4940276427526697,0.002473663523946858,3,normal,none
0.010330536057692307,0.06873586062078477,0.0695078305697943,0.20694646153846152,0.4113895384615385,2.9773114746788827,-0.16562879190713797,-0.03205484758466562,1.236510704201009,763.9020603238679,2097.65625,0.6488540331641663,0.34950514556696144,0.0016408201297760366,3,normal,none
0.012669717548076925,0.06337425165137474,0.06462830274051626,0.19317784615384614,0.3817661538461538,2.989059559965073,-0.12659573619964348,-0.004786209635007534,1.2572887390669127,934.8298063132867,2097.65625,0.5198120050830523,0.47823081218690183,0.0019571813106142428,3,normal,none
0.01410272596153846,0.06441434934057225,0.06594008856921207,0.2154996923076923,0.42411507692307693,3.2681134796813516,-0.20209467283902072,-0.21917905721024816,1.2270193385409507,804.472689802543,2097.65625,0.6192158517784548,0.379298152680472,0.0014859943849929978,3,normal,none
0.010856352764423077,0.0670709612062781,0.0679439050429077,0.2140393846153846,0.4113895384615385,3.1502367206751645,-0.04271546745792776,-0.23022176278617162,1.2297931175316885,829.0847640061928,2097.65625,0.5876479140156585,0.41146032069645594,0.0008917642832258432,3,normal,none
0.01148342127403846,0.06034445341035385,0.06142737192450451,0.1910916923076923,0.3792627692307692,3.110855736094929,0.06152061225902594,-0.16419952467918264,1.2533497691595807,991.0516885936778,2097.65625,0.5027475872639958,0.49463489853181125,0.0026175127132832695,3,normal,none
0.013171290865384613,0.06871360055899524,0.06996457535668829,0.2238443076923077,0.44351630769230765,3.1993949301903366,-0.0594734227891518,0.026425092870394493,1.2415761748131044,831.3720186335119,2097.65625,0.6017725209831039,0.3965937308540979,0.0016337470278987962,3,normal,none
0.010175296875,0.05969149750175411,0.06055255189086833,0.20694646153846152,0.3838523076923077,3.4176340232202933,0.1737868272989327,-0.3332963164874265,1.2401655029938945,949.0161076557906,2097.65625,0.511855079866082,0.48604797415308215,0.0020969445372439033,3,normal,none
0.008456868389423076,0.06588416944338034,0.0664247123155236,0.20527753846153846,0.38698153846153843,3.090379036695869,-0.19324769053240054,-0.1691936545157099,1.2440879480693539,899.3728646477997,2097.65625,0.5356671273644426,0.46259858913297947,0.0017342824626184433,3,normal,none
0.012769135817307691,0.06387843686169341,0.06514219466224792,0.22426153846153846,0.3924055384615385,3.4426463465171344,-0.06406559089474273,0.06426531257183604,1.2437725313557617,936.9349498261123,2097.65625,0.49738591193702986,0.5004488275103034,0.0021652593403206502,3,normal,none
0.010486793870192305,0.06397849890157416,0.06483225406674235,0.23677846153846152,0.4011673846153846,3.652170743455177,-0.06565307664103237,-0.08396820358343456,1.2351211013413612,1013.2543241367472,2097.65625,0.4301536024270631,0.5678733732449798,0.0019730228315516054,3,normal,none
0.0061898058894230765,0.06735859091312431,0.06764239400516786,0.19672430769230767,0.3892763076923077,2.9082990125152826,-0.18067801534495054,-0.08589648568278904,1.2484588487541644,837.1022223208442,2097.65625,0.5928686894744537,0.4059307370335491,0.0012005724014510356,3,normal,none
0.011207780048076921,0.06125648386957341,0.06227335826554867,0.2261390769230769,0.412224,3.631393636346602,0.003123715768680313,0.03768634388334041,1.248293710342243,855.635412384134,2097.65625,0.5761166939520446,0.42227472868714006,0.0016085760972391918,3,normal,none
0.011336127403846154,0.06929378544073343,0.0702149306431519,0.2497126153846154,0.4443507692307692,3.5564033617031505,0.2927176192383185,-0.28228983833869586,1.2669885189060697,871.7048182842152,2097.65625,0.5687812226170019,0.42942225487887764,0.0017965213417535542,3,normal,none
